dataset,path,vendor,dims,dtype,data_exists,data_mb,class,volume_id,n_slices,slice_format,used_png_fallback,n_excluded_png,n_excluded_other,open_ok,slice_index_min,slice_index_max,slice_index_gap,width_mode,height_mode,dims_consistent,image0_present,image0_width,image0_height
OCT5k,Normal/Normal (25).E2E,,,,,,Normal,Normal (25).E2E,62.0,TIFF,False,0.0,0.0,True,0.0,61.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (26).E2E,,,,,,Normal,Normal (26).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (27).E2E,,,,,,Normal,Normal (27).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (28).E2E,,,,,,Normal,Normal (28).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (29).E2E,,,,,,Normal,Normal (29).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (3).E2E,,,,,,Normal,Normal (3).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (30).E2E,,,,,,Normal,Normal (30).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (31).E2E,,,,,,Normal,Normal (31).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (32).E2E,,,,,,Normal,Normal (32).E2E,62.0,TIFF,False,0.0,0.0,True,0.0,61.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (33).E2E,,,,,,Normal,Normal (33).E2E,62.0,TIFF,False,0.0,0.0,True,0.0,61.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (34).E2E,,,,,,Normal,Normal (34).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (35).E2E,,,,,,Normal,Normal (35).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (36).E2E,,,,,,Normal,Normal (36).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (37).E2E,,,,,,Normal,Normal (37).E2E,26.0,TIFF,False,0.0,0.0,True,0.0,25.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (38).E2E,,,,,,Normal,Normal (38).E2E,26.0,TIFF,False,0.0,0.0,True,0.0,25.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (39).E2E,,,,,,Normal,Normal (39).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (4).E2E,,,,,,Normal,Normal (4).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (40).E2E,,,,,,Normal,Normal (40).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (41).E2E,,,,,,Normal,Normal (41).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (42).E2E,,,,,,Normal,Normal (42).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (43).E2E,,,,,,Normal,Normal (43).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (44).E2E,,,,,,Normal,Normal (44).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (45).E2E,,,,,,Normal,Normal (45).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (46).E2E,,,,,,Normal,Normal (46).E2E,62.0,TIFF,False,0.0,0.0,True,0.0,61.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (47).E2E,,,,,,Normal,Normal (47).E2E,62.0,TIFF,False,0.0,0.0,True,0.0,61.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (48).E2E,,,,,,Normal,Normal (48).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (49).E2E,,,,,,Normal,Normal (49).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (5).E2E,,,,,,Normal,Normal (5).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (50).E2E,,,,,,Normal,Normal (50).E2E,26.0,TIFF,False,0.0,0.0,True,0.0,25.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (6).E2E,,,,,,Normal,Normal (6).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (7).E2E,,,,,,Normal,Normal (7).E2E,20.0,TIFF,False,0.0,0.0,True,0.0,19.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (8).E2E,,,,,,Normal,Normal (8).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
OCT5k,Normal/Normal (9).E2E,,,,,,Normal,Normal (9).E2E,32.0,TIFF,False,0.0,0.0,True,0.0,31.0,False,496.0,512.0,False,True,768.0,768.0
